Time,Source,Target,Amount,Location,Type,Labels
3867,S12438,T1000,44.45,L100,TP100,2
3868,S11828,T1160,1881.92,L100,TP165,0
3869,S12439,T1157,5,L110,TP158,2
3870,S12440,T1080,7.31,L110,TP100,2
3871,S12441,T1029,216.57,L110,TP102,2
3872,S10066,T1000,22.08,L100,TP100,2
3873,S10020,T1011,1,L102,TP108,0
3874,S10020,T1011,4,L102,TP108,0
3875,S12442,T1000,74.98,L100,TP100,2
3876,S12220,T1041,52,L100,TP102,2
3877,S12220,T1041,52,L100,TP102,2
3878,S12220,T1041,58,L100,TP102,2
3879,S12443,T1000,132.47,L100,TP100,2
3880,S12444,T1000,60.1,L100,TP100,2
3881,S12445,T1040,49.99,L102,TP176,0
3882,S12445,T1040,49.93,L102,TP176,1
3883,S12446,T1003,45.24,L100,TP100,2
3884,S12445,T1040,77,L102,TP106,0
3885,S12447,T1029,48,L110,TP102,2
3886,S10028,T1002,53,L100,TP102,2
3887,S11483,T1002,4.7,L100,TP102,2
3888,S12448,T1061,597.36,L100,TP116,2
3889,S12449,T1003,500,L100,TP100,2
3890,S12450,T1124,4.47,L100,TP114,2
3891,S12451,T1000,119.95,L100,TP100,2
3892,S10506,T1003,43.42,L100,TP100,2
3893,S12452,T1003,17.7,L100,TP100,2
3894,S12453,T1000,9.56,L100,TP100,2
3895,S11489,T1141,1.4,L100,TP130,0
3896,S11489,T1141,5,L100,TP130,0
3897,S11489,T1141,1,L100,TP130,0
3898,S11489,T1141,0,L100,TP130,0
3899,S11489,T1141,7,L100,TP130,0
3900,S11489,T1141,0,L100,TP130,0
3901,S11489,T1141,2.9,L100,TP130,0
3902,S11489,T1141,3,L100,TP130,0
3903,S11489,T1141,6,L100,TP130,0
3904,S11489,T1141,2.8,L100,TP130,0
3905,S12454,T1000,55.74,L100,TP100,2
3906,S12455,T1002,90,L100,TP102,2
3907,S12456,T1000,22.14,L100,TP100,2
3908,S12457,T1000,63.25,L100,TP100,2
3909,S11041,T1205,40,L110,TP177,2
3910,S12458,T1037,73.84,L100,TP126,2
3911,S12459,T1000,6.9,L100,TP100,2
3912,S12460,T1045,8.45,L106,TP108,2
3913,S12461,T1000,288.34,L100,TP100,2
3914,S11330,T1003,20.05,L100,TP100,2
3915,S12462,T1000,59.93,L100,TP100,2
3916,S10030,T1002,51,L100,TP102,2
3917,S12463,T1000,50.26,L100,TP100,2
3918,S12464,T1037,79,L100,TP126,2
3919,S12465,T1206,77.54,L106,TP175,2
3920,S11993,T1038,21.97,L102,TP125,2
3921,S10172,T1002,57,L100,TP102,2
3922,S12466,T1207,2707.4,L100,TP126,0
3923,S12466,T1100,0.08,L102,TP165,1
3924,S12466,T1100,0.08,L102,TP136,1
3925,S12466,T1208,1.4,L100,TP130,0
3926,S12467,T1003,29.84,L100,TP100,2
3927,S12468,T1000,83.78,L100,TP100,2
3928,S12469,T1011,0,L102,TP108,2
3929,S12470,T1003,27.22,L100,TP100,2
3930,S12471,T1015,8,L100,TP110,2
3931,S12113,T1000,12.8,L100,TP100,2
3932,S12472,T1000,10.88,L100,TP100,2
3933,S12473,T1003,54.8,L112,TP100,2
3934,S12474,T1003,2.38,L112,TP100,2
3935,S12475,T1000,45.74,L100,TP100,2
3936,S11297,T1037,2497,L100,TP126,2
3937,S12113,T1003,31.8,L100,TP100,2
3938,S12476,T1037,643,L100,TP126,2
3939,S12477,T1000,153.54,L100,TP100,2
3940,S11828,T1160,475.62,L100,TP165,0
3941,S12478,T1000,79.17,L100,TP100,2
3942,S12332,T1018,8,L102,TP113,0
3943,S12332,T1018,8,L102,TP113,0
3944,S12346,T1013,11.49,L102,TP108,2
3945,S11988,T1209,1934,L106,TP144,0
3946,S12479,T1053,16.42,L106,TP125,2
3947,S12480,T1038,15.55,L102,TP125,2
3948,S12481,T1000,142.1,L100,TP100,2
3949,S12332,T1018,15.18,L102,TP113,0
3950,S12332,T1018,17.91,L102,TP113,1
3951,S11750,T1038,2.8,L102,TP125,2
3952,S12482,T1038,1,L102,TP125,2
3953,S12483,T1002,50,L100,TP102,2
3954,S11794,T1003,35.76,L100,TP100,2
3955,S12484,T1000,706.01,L100,TP100,2
3956,S10954,T1008,60,L100,TP105,2
3957,S10867,T1008,70,L100,TP105,2
3958,S12485,T1000,121.58,L100,TP100,2
3959,S12147,T1160,303.3,L100,TP165,0
3960,S12486,T1000,59.27,L100,TP100,2
3961,S12138,T1188,133,L156,TP125,0
3962,S12487,T1000,6.29,L100,TP100,2
3963,S12488,T1038,16.37,L102,TP125,2
3964,S12489,T1000,17.92,L100,TP100,2
3965,S12490,T1030,40.63,L100,TP103,2
3966,S11723,T1000,11.74,L100,TP100,2
3967,S11117,T1002,56,L100,TP102,2
3968,S10235,T1000,31.97,L100,TP100,2
3969,S10073,T1143,34.07,L115,TP110,0
3970,S12235,T1000,69.13,L100,TP100,2
3971,S12491,T1037,1600,L100,TP126,2
3972,S11677,T1000,21.57,L100,TP100,2
3973,S12110,T1003,256.21,L100,TP100,0
3974,S11828,T1160,38.1,L100,TP165,0
3975,S12492,T1000,30,L115,TP100,2
3976,S12493,T1003,7.06,L100,TP100,2
3977,S12494,T1088,50.6,L100,TP125,2
3978,S12235,T1000,29.82,L100,TP100,2
3979,S10064,T1013,19.78,L102,TP108,0
3980,S12166,T1003,2.53,L115,TP100,2
3981,S12495,T1000,23.7,L100,TP100,2
3982,S12496,T1083,3,L106,TP110,2
3983,S12497,T1038,29.63,L102,TP125,2
3984,S12498,T1106,12.91,L106,TP108,2
3985,S12499,T1045,80,L106,TP108,2
3986,S12500,T1045,8.4,L106,TP108,2
3987,S12501,T1053,180,L106,TP125,2
3988,S10064,T1013,25,L102,TP108,0
3989,S10064,T1013,19.05,L102,TP108,0
3990,S12502,T1000,51.9,L100,TP100,2
3991,S12252,T1003,33.56,L100,TP100,2
3992,S12503,T1210,10.98,L100,TP178,0
3993,S10073,T1013,7,L102,TP108,0
3994,S10073,T1013,5,L102,TP108,0
3995,S12504,T1037,0,L100,TP126,2
3996,S11828,T1211,4,L164,TP106,0
3997,S12504,T1037,6,L100,TP126,2
3998,S11116,T1013,90,L102,TP108,2
3999,S12505,T1023,6,L100,TP120,2
4000,S12332,T1045,2,L106,TP108,0
4001,S12332,T1045,0,L106,TP108,0
4002,S12506,T1003,93.92,L100,TP100,2
4003,S12507,T1003,40,L100,TP100,2
4004,S12508,T1037,5,L100,TP126,2
4005,S12509,T1000,190.25,L100,TP100,2
4006,S12113,T1003,14.6,L100,TP100,2
4007,S10066,T1000,38,L100,TP100,2
4008,S12510,T1003,15.79,L100,TP100,2
4009,S12510,T1003,15.71,L100,TP100,2
4010,S12511,T1003,359.96,L100,TP100,2
4011,S10270,T1000,4000,L100,TP100,0
4012,S10270,T1000,8000,L100,TP100,1
4013,S12512,T1000,32.09,L100,TP100,2
4014,S11922,T1002,52,L100,TP102,2
4015,S12513,T1013,10,L102,TP108,2
4016,S12332,T1018,16.26,L102,TP113,0
4017,S12332,T1018,18.69,L102,TP113,1
4018,S12514,T1000,54.08,L100,TP100,2
4019,S11461,T1000,59.72,L100,TP100,2
4020,S12515,T1026,6.64,L110,TP100,2
4021,S11116,T1013,21,L102,TP108,2
4022,S11108,T1002,59,L100,TP102,2
4023,S11483,T1002,59,L100,TP102,2
4024,S12516,T1000,46.75,L100,TP100,2
4025,S12516,T1000,46.74,L100,TP100,2
4026,S12517,T1212,55.19,L110,TP110,2
4027,S12518,T1003,59,L100,TP100,2
4028,S12519,T1000,86.8,L100,TP100,2
4029,S12408,T1095,38.94,L100,TP111,2
4030,S11116,T1013,9,L102,TP108,2
4031,S12520,T1004,5.76,L102,TP108,2
4032,S11108,T1002,56,L100,TP102,2
4033,S12521,T1002,50,L100,TP102,2
4034,S12522,T1000,16.45,L100,TP100,2
4035,S12523,T1084,0,L100,TP100,0
4036,S12523,T1003,0,L100,TP100,0
4037,S12524,T1000,0,L100,TP100,0
4038,S12524,T1000,0,L100,TP100,0
4039,S12525,T1117,146.87,L110,TP106,2
4040,S12526,T1003,51.27,L100,TP100,2
4041,S12527,T1003,29.2,L100,TP100,2
4042,S12528,T1015,141.2,L100,TP110,2
4043,S12529,T1003,146.43,L100,TP100,2
4044,S12530,T1003,8.5,L100,TP100,2
4045,S12531,T1000,7.36,L100,TP100,2
4046,S10031,T1000,12.78,L100,TP100,2
4047,S12532,T1000,71,L100,TP100,2
4048,S12509,T1000,190.28,L100,TP100,2
4049,S12533,T1213,197,L110,TP179,2
4050,S10167,T1003,190.93,L100,TP100,2
4051,S12534,T1015,0,L100,TP110,2
4052,S12535,T1000,53.35,L100,TP100,2
4053,S12536,T1000,156.88,L100,TP100,2
4054,S12537,T1000,68.2,L100,TP100,2
4055,S12538,T1015,6,L100,TP110,2
4056,S12113,T1000,38.95,L100,TP100,2
4057,S12539,T1045,118.53,L106,TP108,2
4058,S12540,T1037,1293,L100,TP126,2
4059,S12541,T1080,14.51,L110,TP100,2
4060,S12542,T1000,68.94,L100,TP100,2
4061,S12543,T1003,9.82,L100,TP100,2
4062,S10026,T1008,10,L100,TP105,2
4063,S10020,T1011,8,L102,TP108,0
4064,S10020,T1011,4,L102,TP108,0
4065,S12544,T1046,243,L106,TP108,2
4066,S12545,T1011,83.77,L102,TP108,2
4067,S12546,T1000,32.82,L100,TP100,2
4068,S12547,T1003,982,L100,TP100,2
4069,S12548,T1214,9.93,L100,TP128,2
4070,S12549,T1003,196.98,L100,TP100,2
4071,S10077,T1008,70,L100,TP105,2
4072,S12550,T1080,28.1,L110,TP100,2
4073,S11166,T1008,50,L100,TP105,2
4074,S12551,T1015,0,L100,TP110,2
4075,S12552,T1000,96.36,L100,TP100,0
4076,S12552,T1000,96.34,L100,TP100,1
4077,S12553,T1015,9,L100,TP110,2
4078,S11041,T1029,122.97,L110,TP102,2
4079,S12554,T1000,123.37,L100,TP100,2
4080,S12555,T1004,9,L102,TP116,2
4081,S12111,T1000,51.59,L100,TP100,2
4082,S12556,T1022,2,L102,TP118,2
4083,S10039,T1008,80,L100,TP105,2
4084,S12557,T1215,43.4,L106,TP102,2
4085,S12558,T1003,65.86,L100,TP100,2
4086,S12559,T1000,97.32,L100,TP100,2
4087,S12560,T1003,86.6,L100,TP100,2
4088,S12561,T1003,31.92,L100,TP100,2
4089,S10004,T1003,9.92,L100,TP100,2
4090,S12562,T1029,587.79,L110,TP102,2
4091,S12563,T1000,55.54,L100,TP100,2
4092,S10409,T1008,6,L100,TP105,2
4093,S12564,T1000,9.55,L100,TP100,2
4094,S12565,T1037,1,L100,TP126,2
4095,S12566,T1003,56.96,L100,TP100,2
4096,S12567,T1098,179.99,L110,TP137,2
4097,S10506,T1000,129.94,L100,TP100,2
4098,S12153,T1013,11.18,L102,TP108,2
4099,S12568,T1026,220,L110,TP100,2
4100,S12569,T1015,3,L100,TP110,2
4101,S10020,T1011,6,L102,TP108,0
4102,S12570,T1216,204,L110,TP180,2
4103,S12445,T1088,5,L100,TP181,0
4104,S12445,T1088,2,L100,TP181,0
4105,S12571,T1080,77.46,L110,TP100,2
4106,S12572,T1117,128.19,L110,TP106,2
4107,S12353,T1046,160,L106,TP108,2
4108,S10678,T1013,17,L102,TP108,2
4109,S11828,T1160,475.69,L100,TP165,0
4110,S12573,T1022,1.62,L102,TP118,2
4111,S12574,T1217,84.14,L100,TP139,0
4112,S12574,T1217,84.14,L100,TP139,0
4113,S10098,T1008,39.53,L100,TP105,2
4114,S11828,T1160,94.96,L100,TP165,0
4115,S12575,T1003,4.3,L100,TP100,2
4116,S12576,T1000,40.45,L100,TP100,2
4117,S12577,T1000,61.91,L100,TP100,2
4118,S12578,T1038,37.16,L102,TP125,2
4119,S12579,T1004,2,L102,TP116,2
4120,S12580,T1000,522.54,L100,TP100,2
4121,S12336,T1218,50.7,L100,TP103,1
4122,S12336,T1218,50.78,L100,TP103,0
4123,S12581,T1061,236.6,L100,TP116,2
4124,S12582,T1000,28.51,L100,TP100,2
4125,S12583,T1003,25.05,L100,TP100,2
4126,S12584,T1003,38.77,L100,TP100,2
4127,S12332,T1018,54.93,L102,TP113,0
4128,S12332,T1018,55.29,L102,TP113,1
4129,S12585,T1167,16,L106,TP112,2
4130,S12586,T1003,200,L100,TP100,2
4131,S12587,T1000,2.99,L100,TP100,2
4132,S12588,T1061,598,L100,TP116,2
4133,S12589,T1038,34.14,L102,TP125,2
4134,S12590,T1088,9.27,L100,TP125,2
4135,S12591,T1000,24,L100,TP100,2
4136,S12592,T1000,1999,L100,TP100,2
4137,S12593,T1000,15.11,L100,TP100,2
4138,S12594,T1000,12.61,L100,TP100,2
4139,S12595,T1036,8,L102,TP125,2
4140,S12596,T1003,66.86,L100,TP100,2
4141,S10612,T1003,39.69,L100,TP100,2
4142,S12597,T1003,73.6,L100,TP100,2
4143,S12598,T1029,84.15,L110,TP102,2
4144,S12589,T1038,5,L102,TP125,2
4145,S11055,T1000,104,L100,TP100,2
4146,S12599,T1037,96.93,L100,TP126,2
4147,S12600,T1002,30,L112,TP102,2
4148,S12601,T1000,34.98,L100,TP100,2
4149,S12602,T1003,400,L100,TP100,2
4150,S12603,T1000,57.76,L100,TP100,2
4151,S12604,T1003,100.02,L112,TP100,2
4152,S12605,T1004,370,L102,TP136,2
4153,S12437,T1000,127.26,L100,TP100,2
4154,S11748,T1023,11.92,L100,TP120,2
4155,S12606,T1046,454,L106,TP108,2
4156,S12607,T1003,53.63,L100,TP100,2
4157,S12463,T1000,43.78,L100,TP100,2
4158,S12608,T1003,186.63,L100,TP100,2
4159,S12609,T1003,110,L100,TP100,2
4160,S10084,T1008,19.99,L100,TP105,2
4161,S10230,T1000,32.2,L100,TP100,0
4162,S10230,T1000,32.2,L100,TP100,1
4163,S10084,T1008,19.93,L100,TP105,2
4164,S11116,T1013,8,L102,TP108,2
4165,S12210,T1011,140,L102,TP108,0
4166,S12610,T1000,669.93,L100,TP100,0
4167,S12249,T1004,18,L102,TP102,2
4168,S12611,T1003,180.89,L100,TP100,2
4169,S10064,T1000,22.4,L100,TP100,0
4170,S12612,T1000,19.67,L100,TP100,2
4171,S10185,T1019,11.17,L107,TP108,2
4172,S12613,T1003,69.53,L100,TP100,2
4173,S12614,T1023,3.79,L100,TP120,2
4174,S12615,T1000,130.99,L100,TP100,2
4175,S12003,T1000,66.74,L100,TP100,2
4176,S12616,T1003,149.4,L100,TP100,2
4177,S12617,T1003,23.45,L100,TP100,2
4178,S10027,T1002,53,L100,TP102,2
4179,S12618,T1000,111.5,L100,TP100,2
4180,S12619,T1000,365.45,L100,TP100,2
4181,S10496,T1003,41.62,L100,TP100,2
4182,S12293,T1038,32.4,L102,TP125,2
4183,S12620,T1022,17,L102,TP118,0
4184,S12621,T1000,103,L100,TP100,2
4185,S12622,T1000,49,L100,TP100,2
4186,S12138,T1187,35.87,L100,TP139,0
4187,S12623,T1000,21.5,L100,TP100,2
4188,S10231,T1040,497.92,L102,TP112,2
4189,S12624,T1000,76.73,L100,TP100,2
4190,S12625,T1040,1732.7,L102,TP123,0
4191,S12157,T1190,412.97,L157,TP116,0
4192,S12626,T1022,3.34,L102,TP118,2
4193,S10084,T1008,19.95,L100,TP105,2
4194,S12627,T1003,50.72,L100,TP100,2
4195,S12628,T1080,264,L110,TP100,2
4196,S12629,T1003,179.95,L100,TP100,2
4197,S12630,T1000,71.31,L100,TP100,2
4198,S12631,T1000,141.4,L100,TP100,2
4199,S10233,T1008,10,L100,TP105,2
4200,S12632,T1003,14.96,L100,TP100,2
4201,S12633,T1003,220,L100,TP100,2
4202,S12634,T1003,900,L100,TP100,2
4203,S12635,T1219,693,L165,TP106,0
4204,S12635,T1219,697,L165,TP106,0
4205,S10816,T1023,0,L100,TP120,0
4206,S12636,T1000,13.06,L100,TP100,2
4207,S12637,T1220,0,L100,TP144,0
4208,S12638,T1003,0,L100,TP100,0
4209,S12638,T1000,0,L100,TP100,0
4210,S12638,T1000,0,L100,TP100,0
4211,S12639,T1049,20,L100,TP129,0
4212,S12639,T1049,80,L100,TP129,0
4213,S12639,T1049,90,L100,TP129,0
4214,S12640,T1011,0,L102,TP108,0
4215,S12641,T1003,216.04,L100,TP100,2
4216,S12642,T1000,0,L100,TP100,0
4217,S12642,T1000,0,L100,TP100,0
4218,S12642,T1003,0,L100,TP100,0
4219,S12642,T1003,0,L100,TP100,0
4220,S12642,T1003,0,L100,TP100,0
4221,S12642,T1003,0,L100,TP100,0
4222,S12642,T1003,0,L100,TP100,0
4223,S10213,T1000,0,L100,TP100,0
4224,S10947,T1011,0,L102,TP108,0
4225,S10947,T1011,0,L102,TP108,0
4226,S10947,T1019,0,L107,TP108,0
4227,S10077,T1008,1,L100,TP105,2
4228,S12643,T1000,49.58,L100,TP100,2
4229,S12644,T1160,472.11,L100,TP165,0
4230,S11940,T1023,0,L100,TP120,0
4231,S12645,T1023,9,L100,TP120,2
4232,S10592,T1008,4,L100,TP105,2
4233,S12646,T1000,0,L100,TP100,0
4234,S12647,T1003,0,L100,TP100,0
4235,S12648,T1037,6,L100,TP126,2
4236,S12649,T1185,0,L123,TP117,0
4237,S12650,T1023,0,L100,TP120,0
4238,S11275,T1221,0,L109,TP103,0
4239,S12651,T1000,0,L100,TP100,0
4240,S12651,T1000,0,L100,TP100,0
4241,S10304,T1023,0,L100,TP120,0
4242,S12642,T1000,0,L100,TP100,0
4243,S12642,T1003,0,L100,TP100,0
4244,S12642,T1000,0,L100,TP100,0
4245,S12642,T1000,0,L100,TP100,0
4246,S12642,T1000,0,L100,TP100,0
4247,S12635,T1222,150,L166,TP181,0
4248,S12635,T1222,170,L166,TP181,0
4249,S10233,T1008,31.93,L100,TP105,2
4250,S11166,T1008,0,L100,TP105,2
4251,S10233,T1008,31.99,L100,TP105,2
4252,S11427,T1003,33.98,L100,TP100,2
4253,S12652,T1003,185.42,L100,TP100,2
4254,S12653,T1000,55.95,L100,TP100,0
4255,S12653,T1000,55.9,L100,TP100,0
4256,S10031,T1000,17.02,L100,TP100,2
4257,S10233,T1008,31.91,L100,TP105,2
4258,S10440,T1008,3,L100,TP105,2
4259,S12654,T1000,128.13,L100,TP100,2
4260,S11166,T1008,3,L100,TP105,2
4261,S10082,T1008,39.55,L100,TP105,2
4262,S11166,T1008,1,L100,TP105,2
4263,S11427,T1003,93.85,L100,TP100,2
4264,S10233,T1008,31.93,L100,TP105,2
4265,S12655,T1002,70,L100,TP102,2
4266,S12656,T1037,1,L100,TP126,2
4267,S10185,T1019,11.4,L107,TP108,2
4268,S12657,T1223,3,L102,TP182,2
4269,S10728,T1023,0,L100,TP120,0
4270,S10728,T1023,0,L100,TP120,0
4271,S12624,T1000,88.92,L100,TP100,2
4272,S11166,T1008,2,L100,TP105,2
4273,S11166,T1008,9,L100,TP105,2
4274,S11164,T1000,0,L100,TP100,0
4275,S11164,T1000,0,L100,TP100,0
4276,S12658,T1022,3,L102,TP118,2
4277,S11164,T1000,0,L100,TP100,0
4278,S11164,T1000,0,L100,TP100,0
4279,S12659,T1000,17.35,L100,TP100,2
4280,S11325,T1008,16.99,L100,TP105,2
4281,S12660,T1003,179.92,L100,TP100,2
4282,S11166,T1008,90,L100,TP105,2
4283,S11166,T1008,60,L100,TP105,2
4284,S12410,T1224,1635.67,L100,TP112,0
4285,S11166,T1008,80,L100,TP105,2
4286,S12661,T1022,7,L102,TP118,2
4287,S12662,T1000,0,L100,TP100,0
4288,S12662,T1003,0,L100,TP100,0
4289,S11680,T1008,9,L100,TP105,2
4290,S12663,T1000,44.64,L100,TP100,2
4291,S11166,T1008,10,L100,TP105,2
4292,S10028,T1002,40,L100,TP102,2
4293,S11166,T1008,10,L100,TP105,2
4294,S11166,T1008,90,L100,TP105,2
4295,S11166,T1008,70,L100,TP105,2
4296,S11166,T1008,50,L100,TP105,2
4297,S12664,T1004,5.32,L102,TP124,2
4298,S11927,T1002,228,L100,TP102,2
4299,S12665,T1029,135.17,L110,TP102,2
4300,S12666,T1003,96.47,L100,TP100,2
4301,S12667,T1000,6.84,L100,TP100,2
4302,S10327,T1003,22.48,L100,TP100,2
4303,S12668,T1002,40,L100,TP102,2
4304,S12669,T1003,14.19,L100,TP100,2
4305,S12670,T1046,104,L106,TP108,2
4306,S12671,T1003,368.04,L100,TP100,2
4307,S12455,T1002,63,L100,TP102,2
4308,S12672,T1029,108.56,L110,TP102,1
4309,S12673,T1000,25.89,L100,TP100,2
4310,S12674,T1003,163.12,L100,TP100,2
4311,S10078,T1008,80,L100,TP105,2
4312,S12672,T1029,108.55,L110,TP102,0
4313,S12675,T1000,134.3,L100,TP100,2
4314,S11768,T1037,1,L100,TP126,2
4315,S12676,T1003,77.03,L100,TP100,2
4316,S11166,T1008,7,L100,TP105,2
4317,S10078,T1008,30,L100,TP105,2
4318,S12677,T1008,1,L100,TP105,2
4319,S12668,T1002,60,L100,TP102,2
4320,S10039,T1008,8,L100,TP105,2
4321,S10140,T1000,0,L100,TP100,0
4322,S10140,T1000,0,L100,TP100,0
4323,S10140,T1000,0,L100,TP100,0
4324,S10140,T1000,0,L100,TP100,0
4325,S10140,T1000,0,L100,TP100,0
4326,S10140,T1000,0,L100,TP100,0
4327,S10022,T1225,24.98,L167,TP137,0
4328,S12678,T1000,320.53,L100,TP100,2
4329,S12679,T1000,207.96,L100,TP100,2
4330,S12680,T1074,5,L110,TP137,2
4331,S12677,T1008,4,L100,TP105,2
4332,S12681,T1037,1285,L100,TP126,2
4333,S11341,T1008,19.94,L100,TP105,2
4334,S10039,T1008,2,L100,TP105,2
4335,S12682,T1002,60,L100,TP102,2
4336,S12683,T1003,90,L100,TP100,2
4337,S11768,T1037,1070,L100,TP126,2
4338,S12684,T1003,26.19,L100,TP100,2
4339,S10022,T1226,24.98,L100,TP183,0
4340,S11166,T1008,20,L100,TP105,2
4341,S11995,T1078,48.24,L100,TP139,0
4342,S12685,T1000,10.91,L100,TP100,2
4343,S12686,T1003,20,L100,TP100,2
4344,S12687,T1003,174.93,L100,TP100,2
4345,S12688,T1000,83.8,L100,TP100,2
4346,S12689,T1022,1.75,L102,TP118,2
4347,S12690,T1000,100,L100,TP100,2
4348,S11166,T1008,30,L100,TP105,2
4349,S11041,T1029,122.94,L110,TP102,2
4350,S12691,T1029,122.9,L110,TP102,2
4351,S12692,T1030,30,L100,TP103,2
4352,S11166,T1008,70,L100,TP105,2
4353,S10078,T1008,40,L100,TP105,2
4354,S10039,T1008,8,L100,TP105,2
4355,S10078,T1008,90,L100,TP105,2
4356,S11166,T1008,80,L100,TP105,2
4357,S11041,T1029,122.96,L110,TP102,2
4358,S12693,T1003,59.99,L100,TP100,2
4359,S12694,T1003,80.34,L100,TP100,2
4360,S10078,T1008,30,L100,TP105,2
4361,S12695,T1003,40,L100,TP100,2
4362,S10026,T1008,9,L100,TP105,2
4363,S11041,T1029,122.9,L110,TP102,2
4364,S12696,T1032,4,L102,TP123,0
4365,S12697,T1000,39.94,L100,TP100,2
4366,S12698,T1110,367.25,L110,TP126,2
4367,S12699,T1000,16,L100,TP100,2
4368,S12700,T1023,8,L100,TP120,2
4369,S12701,T1003,163.19,L100,TP100,2
4370,S10077,T1008,2,L100,TP105,2
4371,S11324,T1227,30000,L110,TP184,0
4372,S12702,T1000,27.31,L100,TP100,2
4373,S12703,T1003,8,L100,TP100,2
4374,S12704,T1003,193.41,L100,TP100,2
4375,S12705,T1037,1228,L100,TP126,2
4376,S12706,T1037,100,L100,TP126,2
4377,S12703,T1000,8.1,L100,TP100,2
4378,S12707,T1000,67.73,L100,TP100,2
4379,S10172,T1002,30,L100,TP102,2
4380,S12708,T1228,32.88,L168,TP103,1
4381,S11108,T1002,60,L100,TP102,2
4382,S12709,T1228,32.84,L168,TP103,1
4383,S12710,T1228,32.89,L168,TP103,0
4384,S12711,T1000,40.7,L100,TP100,2
4385,S12712,T1228,32.85,L168,TP103,0
4386,S12712,T1138,57.27,L100,TP103,0
4387,S12713,T1003,60.6,L100,TP100,0
4388,S12713,T1003,60.1,L100,TP100,1
4389,S10867,T1008,3,L100,TP105,2
4390,S10172,T1002,90,L100,TP102,2
4391,S12714,T1000,98.64,L100,TP100,2
4392,S12715,T1003,41.1,L100,TP100,2
4393,S10347,T1003,40,L100,TP100,0
4394,S10347,T1003,80,L100,TP100,0
4395,S10638,T1229,39.98,L169,TP163,2
4396,S12716,T1000,65.96,L100,TP100,2
4397,S12717,T1003,170.8,L100,TP100,0
4398,S12717,T1003,170.2,L100,TP100,0
4399,S12718,T1000,12.96,L100,TP100,2
4400,S10867,T1008,3,L100,TP105,2
4401,S12719,T1034,119.39,L110,TP120,2
4402,S12720,T1000,60,L100,TP100,2
4403,S12721,T1000,46.64,L100,TP100,2
4404,S12722,T1000,71.97,L100,TP100,0
4405,S12722,T1000,71.98,L100,TP100,0
4406,S10867,T1008,8,L100,TP105,2
4407,S11252,T1000,10,L100,TP100,2
4408,S12723,T1230,50.68,L110,TP112,2
4409,S12724,T1000,169.14,L100,TP100,2
4410,S12725,T1000,19.97,L100,TP100,2
4411,S12726,T1089,648,L106,TP123,1
4412,S12726,T1089,643,L106,TP123,1
4413,S12727,T1077,48.6,L100,TP108,2
4414,S12728,T1008,9.93,L100,TP105,2
4415,S12729,T1089,256.7,L106,TP123,1
4416,S12730,T1045,22.78,L106,TP108,2
4417,S12313,T1045,15.65,L106,TP108,1
4418,S12313,T1045,15.63,L106,TP108,0
4419,S12313,T1045,13.8,L106,TP108,0
4420,S12313,T1045,13.86,L106,TP108,1
4421,S12731,T1045,8.18,L106,TP108,2
4422,S12732,T1045,8.4,L106,TP108,2
4423,S12733,T1089,457.25,L106,TP123,2
4424,S12734,T1231,9.95,L106,TP108,2
4425,S12735,T1045,6,L106,TP108,0
4426,S12735,T1045,9,L106,TP108,0
4427,S12735,T1077,91,L100,TP108,0
4428,S12735,T1077,24.8,L100,TP108,1
4429,S12735,T1077,24.8,L100,TP108,0
4430,S12735,T1077,24.3,L100,TP108,1
4431,S12735,T1077,24.4,L100,TP108,0
4432,S12735,T1077,24.4,L100,TP108,0
4433,S12735,T1077,24.8,L100,TP108,1
4434,S12735,T1077,97,L100,TP108,0
4435,S12735,T1077,24.6,L100,TP108,0
4436,S12421,T1000,22.94,L100,TP100,2
4437,S10043,T1011,8,L102,TP108,0
4438,S10043,T1011,1,L102,TP108,1
4439,S12736,T1232,300,L100,TP109,2
4440,S12737,T1159,3966.18,L110,TP110,2
4441,S12336,T1233,17.16,L109,TP109,0
4442,S12336,T1233,17.14,L109,TP109,0
4443,S12735,T1077,24,L100,TP108,0
4444,S12738,T1000,32.61,L100,TP100,2
4445,S12739,T1003,33.92,L100,TP100,2
4446,S12740,T1073,1156,L148,TP112,2
4447,S12741,T1034,531,L110,TP120,2
4448,S11111,T1032,463.91,L102,TP123,2
4449,S11203,T1008,1,L100,TP105,2
4450,S12578,T1038,3.1,L102,TP125,2
4451,S12742,T1103,10.3,L133,TP106,0
4452,S12743,T1180,86.62,L110,TP109,2
4453,S12744,T1000,0,L100,TP100,0
4454,S12745,T1000,59.05,L100,TP100,2
4455,S12746,T1023,4,L100,TP120,0
4456,S12747,T1003,140.5,L100,TP100,2
4457,S12748,T1003,51.26,L100,TP100,2
4458,S10025,T1007,270,L100,TP102,0
4459,S10025,T1007,270,L100,TP102,0
4460,S12749,T1023,2,L100,TP120,2
4461,S11203,T1008,3,L100,TP105,2
4462,S12750,T1000,12.91,L100,TP100,2
4463,S10675,T1000,13,L100,TP100,2
4464,S12409,T1085,24.89,L128,TP117,0
4465,S12751,T1000,33.09,L100,TP100,2
4466,S12752,T1000,65.7,L100,TP100,2
4467,S12753,T1003,80,L100,TP100,2
4468,S12754,T1000,17.33,L100,TP100,2
4469,S11990,T1000,86.07,L100,TP100,2
4470,S11962,T1002,235,L100,TP102,2
